Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price
Toyota,2002.0,Nigerian Used,376369.0,2400.0,Petrol,Automatic,"1,300,000"
Toyota,2001.0,Foreign Used,298207.0,2200.0,Petrol,Automatic,"2,288,000"
Honda,2009.0,Nigerian Used,148264.0,1800.0,Petrol,Automatic,"2,080,000"
Toyota,2006.0,Nigerian Used,41446.0,1800.0,Petrol,Automatic,"1,890,000"
Kia,2018.0,Nigerian Used,88610.0,1400.0,Petrol,Automatic,"4,400,000"
Mercedes-Benz,2003.0,Nigerian Used,402903.0,2600.0,Petrol,Automatic,"1,560,000"
Honda,2009.0,Nigerian Used,87829.0,2400.0,Petrol,Automatic,"2,100,000"
Toyota,2004.0,Nigerian Used,47254.0,1800.0,Petrol,Automatic,"2,288,000"
Honda,2003.0,Nigerian Used,227135.0,3500.0,Petrol,AMT,"1,260,000"
Honda,2008.0,Nigerian Used,186729.0,3274.9765625,Petrol,Automatic,"1,802,000"
Infiniti,2004.0,Nigerian Used,102584.0,3500.0,Petrol,Automatic,"1,768,000"
Honda,2008.0,Nigerian Used,112821.0,2400.0,Petrol,Automatic,"1,680,000"
Honda,2007.0,Foreign Used,241906.0,3500.0,Petrol,Automatic,"2,205,000"
Toyota,2007.0,Nigerian Used,193118.0,1800.0,Petrol,Automatic,"1,785,000"
Honda,2010.0,Nigerian Used,201773.0,2400.0,Petrol,Automatic,"1,995,000"
Mazda,2004.0,Nigerian Used,66195.0,3000.0,Hybrid,Automatic,"1,627,500"
Lexus,2007.0,Foreign Used,95376.0,35.0,Petrol,Automatic,"4,500,000"
Toyota,2000.0,Nigerian Used,145353.0,3000.0,Petrol,Automatic,"1,260,000"
Ford,2016.0,Foreign Used,43369.0,2000.0,Petrol,Automatic,"2,677,500"
Honda,2008.0,Nigerian Used,59889.0,3274.9765625,Petrol,Automatic,"4,882,000"
Toyota,2008.0,Nigerian Used,195134.0,3274.9765625,Petrol,Automatic,"1,242,000"
Toyota,2007.0,Nigerian Used,223493.0,3500.0,Hybrid,Automatic,"2,100,000"
Toyota,2007.0,Nigerian Used,173743.0,1800.0,Petrol,Automatic,"2,496,000"
Mazda,2008.0,Foreign Used,185577.0,2300.0,Petrol,Automatic,"2,835,000"
Mercedes-Benz,2006.0,Nigerian Used,218669.0,3500.0,Petrol,Automatic,"1,942,500"
Toyota,2003.0,Nigerian Used,140360.0,1800.0,Petrol,Automatic,"1,570,000"
Honda,2013.0,Nigerian Used,68902.0,2500.0,Petrol,Automatic,"3,570,000"
Toyota,2004.0,Nigerian Used,183623.0,1800.0,Petrol,Automatic,"1,785,000"
Honda,2008.0,Foreign Used,149205.0,2400.0,Petrol,Automatic,"2,835,000"
Hyundai,2007.0,Nigerian Used,232881.0,2400.0,Petrol,Automatic,"1,664,000"
Toyota,2007.0,Nigerian Used,153653.0,1800.0,Petrol,Automatic,"2,496,000"
Mercedes-Benz,2008.0,Nigerian Used,161294.0,3274.9765625,Petrol,Automatic,"2,832,500"
Honda,2007.0,Nigerian Used,186435.0,2400.0,Petrol,Automatic,"2,310,000"
Mitsubishi,2001.0,Nigerian Used,285619.0,3000.0,Petrol,Automatic,"1,155,000"
Mercedes-Benz,2006.0,Nigerian Used,81393.0,5000.0,Petrol,Automatic,"2,625,000"
Toyota,2008.0,Nigerian Used,298063.0,3274.9765625,Petrol,Automatic,"2,866,000"
Hyundai,2007.0,Nigerian Used,217009.0,2000.0,Petrol,Automatic,"1,575,000"
Toyota,2003.0,Nigerian Used,170808.0,3000.0,Petrol,Automatic,"1,365,000"
Toyota,2008.0,Nigerian Used,115759.0,1800.0,Petrol,Automatic,"1,785,000"
Toyota,2006.0,Nigerian Used,60872.0,1800.0,Petrol,Automatic,"1,995,000"
Honda,2008.0,Nigerian Used,80737.0,2400.0,Petrol,Automatic,"1,872,000"
Toyota,2004.0,Nigerian Used,401581.0,1800.0,Petrol,Automatic,"1,976,000"
Toyota,2004.0,Nigerian Used,97789.0,3000.0,Petrol,Automatic,"1,456,000"
Lexus,2013.0,Nigerian Used,173409.0,3500.0,Petrol,Automatic,"8,400,000"
Honda,2007.0,Nigerian Used,321629.0,3300.0,Petrol,Automatic,"2,288,000"
Ford,2001.0,Nigerian Used,160604.0,1600.0,Petrol,Manual,"1,260,000"
Toyota,2004.0,Nigerian Used,164108.0,1800.0,Petrol,Automatic,"1,785,000"
Citroen,2006.0,Nigerian Used,362319.0,1800.0,Diesel,Manual,"1,260,000"
Toyota,2002.0,Nigerian Used,52855.0,2400.0,Petrol,Automatic,"1,248,000"
Chevrolet,2014.0,Nigerian Used,97737.0,1500.0,Petrol,Manual,"1,050,000"
Mercedes-Benz,2007.0,Nigerian Used,240010.0,3500.0,Petrol,Automatic,"1,995,000"
Mercedes-Benz,2008.0,Nigerian Used,47478.0,3274.9765625,Petrol,Automatic,"10,090,000"
Toyota,2002.0,Nigerian Used,298588.0,2400.0,Petrol,Automatic,"1,456,000"
Toyota,2008.0,Nigerian Used,265047.0,2400.0,Petrol,Automatic,"2,100,000"
Nissan,2009.0,Nigerian Used,95473.0,1600.0,Petrol,CVT,"3,150,000"
Lexus,2008.0,Foreign Used,169765.0,3500.0,Petrol,Automatic,"5,928,000"
Nissan,2010.0,Foreign Used,169794.0,2500.0,Petrol,CVT,"2,520,000"
Toyota,2003.0,Nigerian Used,440014.0,2400.0,Petrol,Automatic,"1,365,000"
Ford,2007.0,Nigerian Used,192111.0,3500.0,Petrol,Automatic,"1,732,500"
Hyundai,2010.0,Nigerian Used,166941.0,1600.0,Petrol,Automatic,"1,785,000"
Mercedes-Benz,2007.0,Nigerian Used,301871.0,35.0,Petrol,Automatic,"2,100,000"
Nissan,2008.0,Nigerian Used,202124.0,3274.9765625,Petrol,Manual,"1,130,000"
Honda,2008.0,Nigerian Used,152837.0,2400.0,Petrol,Automatic,"1,872,000"
Toyota,2009.0,Nigerian Used,110826.0,2500.0,Petrol,Automatic,"1,785,000"
Volkswagen,2009.0,Foreign Used,164675.0,4000.0,Petrol,Automatic,"3,990,000"
Toyota,2009.0,Nigerian Used,110821.0,1800.0,Petrol,Automatic,"2,600,000"
Acura,2005.0,Nigerian Used,111304.0,3500.0,Petrol,Automatic,"1,155,000"
Mercedes-Benz,2008.0,Nigerian Used,188651.0,3000.0,Petrol,Automatic,"2,660,000"
Kia,2014.0,Nigerian Used,41655.0,1400.0,Petrol,Automatic,"1,976,000"
Toyota,2000.0,Nigerian Used,346056.0,3400.0,Petrol,Automatic,"1,260,000"
Toyota,2006.0,Nigerian Used,7086.0,1800.0,Petrol,Automatic,"2,860,000"
Ford,2005.0,Nigerian Used,166747.0,2000.0,Petrol,Automatic,"1,250,000"
Acura,2001.0,Nigerian Used,182533.65556660038,3500.0,Petrol,Automatic,"1,687,500"
Honda,2008.0,Nigerian Used,30019.0,3274.9765625,Petrol,Automatic,"5,050,000"
Toyota,2007.0,Nigerian Used,397695.0,2400.0,Petrol,Automatic,"1,659,000"
Mercedes-Benz,2008.0,Nigerian Used,1445.0,3274.9765625,Petrol,Automatic,"8,970,000"
BMW,2007.0,Nigerian Used,316930.0,3000.0,Petrol,Automatic,"2,415,000"
BMW,2008.0,Foreign Used,248853.0,3000.0,Petrol,Automatic,"5,250,000"
Toyota,2003.0,Nigerian Used,187554.0,1800.0,Petrol,Automatic,"1,680,000"
Kia,2013.0,Nigerian Used,69795.0,1600.0,Petrol,Manual,"1,365,000"
Mercedes-Benz,2005.0,Foreign Used,8872.0,2600.0,Petrol,Automatic,"2,912,000"
Toyota,2004.0,Nigerian Used,233277.0,3300.0,Petrol,Automatic,"2,756,000"
Ford,2011.0,Nigerian Used,182533.65556660038,3274.9765625,Petrol,Manual,"7,350,000"
Mercedes-Benz,2003.0,Nigerian Used,294842.0,3200.0,Petrol,Automatic,"2,625,000"
Honda,2008.0,Nigerian Used,158512.0,3500.0,Petrol,Automatic,"2,808,000"
Honda,2008.0,Nigerian Used,306026.0,3274.9765625,Petrol,Automatic,"3,057,500"
Mercedes-Benz,2008.0,Nigerian Used,101479.0,3274.9765625,Petrol,Automatic,"2,922,000"
Honda,2014.0,Nigerian Used,124670.0,2400.0,Petrol,Automatic,"3,675,000"
Toyota,2005.0,Foreign Used,409781.0,3500.0,Petrol,Automatic,"3,045,000"
Ford,2014.0,Nigerian Used,145088.0,2400.0,Petrol,Automatic,"2,940,000"
Honda,2009.0,Nigerian Used,121175.0,2500.0,Petrol,Automatic,"2,080,000"
Jeep,2008.0,Nigerian Used,247522.0,3274.9765625,Petrol,Automatic,"1,466,000"
Toyota,2008.0,Foreign Used,165670.0,2000.0,Petrol,Automatic,"2,940,000"
Kia,2017.0,Nigerian Used,42530.0,1600.0,Petrol,Automatic,"4,200,000"
Honda,2008.0,Nigerian Used,80159.0,2400.0,Petrol,Automatic,"1,470,000"
Toyota,2004.0,Nigerian Used,210981.0,3000.0,Petrol,Automatic,"1,680,000"
Honda,2009.0,Nigerian Used,156831.0,2400.0,Petrol,Automatic,"1,785,000"
Mercedes-Benz,2003.0,Nigerian Used,182533.65556660038,3500.0,Petrol,Automatic,"1,560,000"
Honda,2009.0,Nigerian Used,157472.0,1800.0,Petrol,Automatic,"1,976,000"
Toyota,2004.0,Nigerian Used,347321.0,2400.0,Petrol,Automatic,"1,820,000"
Honda,2009.0,Nigerian Used,207303.0,2400.0,Petrol,Automatic,"1,680,000"
Kia,2018.0,Nigerian Used,22794.0,20.0,Petrol,Automatic,"4,200,103"
Toyota,2008.0,Nigerian Used,107092.0,1800.0,Petrol,Automatic,"2,100,000"
Toyota,2013.0,Nigerian Used,111327.0,2000.0,Petrol,Automatic,"3,536,000"
BMW,2010.0,Foreign Used,269261.0,3000.0,Petrol,Automatic,"3,360,000"
Lexus,2008.0,Nigerian Used,62887.0,45000.0,Petrol,Automatic,"2,625,000"
Toyota,2002.0,Nigerian Used,291483.0,1800.0,Petrol,Automatic,"1,352,000"
Toyota,2004.0,Nigerian Used,318222.0,3000.0,Petrol,Automatic,"1,352,000"
Toyota,2010.0,Foreign Used,175073.0,2500.0,Petrol,Automatic,"4,160,000"
Toyota,2002.0,Nigerian Used,435249.0,3000.0,Petrol,Automatic,"1,260,000"
Toyota,2006.0,Foreign Used,190936.0,1800.0,Petrol,Automatic,"3,150,000"
Volkswagen,2012.0,Nigerian Used,122318.0,3500.0,Petrol,Automatic,"3,120,000"
Toyota,2005.0,Nigerian Used,156226.0,2400.0,Petrol,Automatic,"1,575,000"
Honda,2008.0,Nigerian Used,182533.65556660038,3274.9765625,Petrol,Automatic,"28,800,000"
Honda,2009.0,Nigerian Used,125470.0,200.0,Petrol,Automatic,"2,080,000"
Toyota,2008.0,Nigerian Used,126075.0,1600.0,Petrol,Automatic,"1,785,000"
Lexus,2004.0,Nigerian Used,105915.0,3300.0,Petrol,Automatic,"1,575,000"
Mitsubishi,2010.0,Nigerian Used,136376.0,3500.0,Petrol,Automatic,"3,675,000"
Toyota,2005.0,Foreign Used,174899.0,1800.0,Petrol,Automatic,"2,940,000"
Mercedes-Benz,2008.0,Nigerian Used,160135.0,3000.0,Petrol,Automatic,"3,360,000"
Toyota,2006.0,Nigerian Used,101652.0,2400.0,Petrol,Automatic,"2,712,000"
Nissan,2006.0,Nigerian Used,24705.0,3000.0,Petrol,Automatic,"1,575,000"
Toyota,2008.0,Nigerian Used,182533.65556660038,3274.9765625,Petrol,Automatic,"6,700,000"
Honda,2007.0,Nigerian Used,110491.0,3500.0,Petrol,Automatic,"2,600,000"
Nissan,2003.0,Nigerian Used,210314.0,3300.0,Petrol,Automatic,"1,050,000"
Toyota,2005.0,Nigerian Used,181824.0,2400.0,Petrol,Automatic,"1,575,000"
Jaguar,2017.0,Foreign Used,31339.0,2000.0,Petrol,Automatic,"11,075,000"
Lexus,2007.0,Foreign Used,89548.0,3500.0,Petrol,Automatic,"4,200,000"
Hyundai,2012.0,Foreign Used,136531.0,3300.0,Petrol,Automatic,"5,775,000"
Honda,2006.0,Nigerian Used,293522.0,2400.0,Petrol,Automatic,"1,560,000"
Ford,2009.0,Nigerian Used,210344.0,2000.0,Petrol,Automatic,"2,625,000"
Mercedes-Benz,2010.0,Foreign Used,83411.0,3500.0,Petrol,Automatic,"8,550,000"
Toyota,1998.0,Nigerian Used,383035.0,2200.0,Petrol,Automatic,"1,352,000"
Toyota,2002.0,Nigerian Used,509793.0,3000.0,Petrol,Automatic,"2,288,000"
Volkswagen,2007.0,Foreign Used,56676.0,2500.0,Petrol,Manual,"2,100,000"
Toyota,2008.0,Nigerian Used,59776.0,3274.9765625,Petrol,Automatic,"7,290,000"
Toyota,2008.0,Nigerian Used,125804.0,3274.9765625,Petrol,Automatic,"4,658,000"
Honda,2012.0,Nigerian Used,119096.0,2400.0,Petrol,Automatic,"2,496,000"
Honda,2008.0,Nigerian Used,200456.0,3274.9765625,Petrol,Automatic,"1,242,000"
Acura,2010.0,Nigerian Used,205118.0,2500.0,Petrol,Automatic,"2,625,000"
Lexus,2000.0,Nigerian Used,368725.0,3000.0,Petrol,Automatic,"1,365,000"
Kia,2013.0,Nigerian Used,123093.0,1400.0,Petrol,Manual,"1,560,000"
Volkswagen,2011.0,Nigerian Used,157863.0,2000.0,Petrol,Automatic,"2,520,000"
Kia,2014.0,Nigerian Used,92872.0,1600.0,Petrol,Automatic,"1,680,000"
Toyota,2005.0,Nigerian Used,140282.0,1800.0,Petrol,Automatic,"1,976,000"
Ford,2004.0,Nigerian Used,102447.0,4000.0,Petrol,Automatic,"1,365,000"
Toyota,2008.0,Nigerian Used,155728.0,2400.0,Petrol,Automatic,"2,300,000"
Ford,2012.0,Nigerian Used,115780.0,2000.0,Petrol,Automatic,"3,150,000"
Honda,2008.0,Nigerian Used,204455.0,2400.0,Petrol,Automatic,"1,872,000"
Honda,2004.0,Nigerian Used,182533.65556660038,2400.0,Petrol,Automatic,"1,508,000"
Volvo,2002.0,Foreign Used,232639.0,2100.0,Petrol,Automatic,"2,100,000"
Jaguar,2006.0,Nigerian Used,276260.0,3000.0,Petrol,Automatic,"1,575,000"
Mercedes-Benz,2006.0,Foreign Used,249197.0,2500.0,Petrol,Automatic,"2,808,000"
Volkswagen,2009.0,Foreign Used,118671.0,2000.0,Petrol,Automatic,"3,675,000"
Toyota,2008.0,Nigerian Used,159530.0,35.0,Petrol,Automatic,"2,415,000"
Toyota,2008.0,Nigerian Used,388859.0,1800.0,Petrol,Manual,"2,080,000"
Volkswagen,2008.0,Nigerian Used,173366.0,3274.9765625,Petrol,Manual,"2,474,000"
Toyota,2001.0,Nigerian Used,288909.0,3300.0,Petrol,Automatic,"1,260,000"
Honda,2013.0,Nigerian Used,95256.0,2400.0,Petrol,Automatic,"3,675,000"
Toyota,2016.0,Foreign Used,80497.0,1800.0,Petrol,Automatic,"6,864,000"
Volkswagen,2010.0,Nigerian Used,124527.0,2000.0,Petrol,Automatic,"3,990,000"
Hyundai,2008.0,Nigerian Used,302071.0,2000.0,Petrol,Automatic,"1,664,000"
Toyota,2005.0,Nigerian Used,123331.0,2000.0,Petrol,Manual,"1,785,000"
Honda,2008.0,Nigerian Used,131431.0,2400.0,Petrol,Automatic,"1,470,000"
Honda,2007.0,Nigerian Used,79524.0,2500.0,Petrol,Automatic,"1,612,000"
Toyota,2008.0,Foreign Used,242748.0,3500.0,Petrol,Automatic,"4,275,000"
Volkswagen,2011.0,Nigerian Used,75226.0,2500.0,Petrol,Automatic,"2,205,000"
Mercedes-Benz,2008.0,Nigerian Used,128725.0,3274.9765625,Petrol,Automatic,"1,914,000"
Hyundai,2008.0,Nigerian Used,81753.0,3274.9765625,Petrol,Automatic,"2,586,000"
BMW,2013.0,Foreign Used,167237.0,2000.0,Petrol,Automatic,"10,500,000"
Kia,2011.0,Nigerian Used,111136.0,1600.0,Petrol,Manual,"1,365,000"
Toyota,2008.0,Nigerian Used,86278.0,3274.9765625,Petrol,Automatic,"5,610,000"
Honda,2006.0,Nigerian Used,262966.0,2400.0,Petrol,Automatic,"2,600,000"
Nissan,2001.0,Nigerian Used,230637.0,3500.0,Petrol,Automatic,"1,248,000"
Toyota,2000.0,Nigerian Used,239552.0,3600.0,Petrol,Automatic,"1,352,000"
Nissan,1997.0,Nigerian Used,201847.0,3300.0,Petrol,Automatic,"1,050,000"
Honda,2003.0,Nigerian Used,194620.0,2400.0,Petrol,Automatic,"1,575,000"
Mercedes-Benz,2011.0,Nigerian Used,123550.0,3000.0,Diesel,Automatic,"2,100,000"
Kia,2010.0,Nigerian Used,233464.0,2000.0,Petrol,Automatic,"1,470,000"
Toyota,2005.0,Nigerian Used,173589.0,1800.0,Petrol,Automatic,"1,680,000"
Volvo,2008.0,Nigerian Used,157881.0,3274.9765625,Petrol,Automatic,"1,354,000"
Honda,2007.0,Nigerian Used,173839.0,3500.0,Petrol,Automatic,"1,260,000"
Volkswagen,2008.0,Nigerian Used,99616.0,2000.0,Petrol,Automatic,"1,560,000"
Honda,2004.0,Nigerian Used,255681.0,3500.0,Petrol,Automatic,"1,260,000"
Honda,2010.0,Nigerian Used,79733.0,2400.0,Petrol,Automatic,"1,995,000"
BMW,2006.0,Foreign Used,156178.0,35000.0,Petrol,Automatic,"2,625,000"
Honda,2003.0,Nigerian Used,352699.0,1800.0,Petrol,Automatic,"1,248,000"
Nissan,2009.0,Nigerian Used,114625.0,1800.0,Petrol,Automatic,"1,470,000"
Toyota,2005.0,Nigerian Used,391386.0,1800.0,Petrol,Automatic,"1,680,000"
Toyota,2008.0,Nigerian Used,196771.0,3274.9765625,Petrol,Automatic,"3,706,000"
Lexus,2015.0,Nigerian Used,125309.0,3500.0,Petrol,Automatic,"10,500,000"
Honda,2004.0,Nigerian Used,282037.0,24000.0,Petrol,Automatic,"1,352,000"
Kia,2014.0,Nigerian Used,132988.0,1600.0,Petrol,Automatic,"1,680,000"
Honda,2007.0,Nigerian Used,104005.0,3000.0,Petrol,Automatic,"1,768,000"
Toyota,2003.0,Nigerian Used,234999.0,1800.0,Petrol,Automatic,"1,470,000"
Honda,2004.0,Nigerian Used,168872.0,2400.0,Petrol,Automatic,"1,300,000"
Mercedes-Benz,2007.0,Nigerian Used,244307.0,3500.0,Petrol,Automatic,"2,625,000"
Volvo,2005.0,Nigerian Used,162749.0,2900.0,Petrol,Automatic,"2,080,000"
Lexus,2002.0,Nigerian Used,151015.0,3000.0,Petrol,Automatic,"1,837,500"
Toyota,2005.0,Nigerian Used,353456.0,3300.0,Petrol,Automatic,"1,575,000"
Peugeot,2012.0,Nigerian Used,67010.0,1400.0,Petrol,Automatic,"2,730,000"
Toyota,2008.0,Nigerian Used,245671.0,1800.0,Petrol,Automatic,"1,680,000"
Volkswagen,2013.0,Nigerian Used,82637.0,2500.0,Petrol,Automatic,"2,808,000"
Toyota,2007.0,Nigerian Used,440476.0,3500.0,Petrol,Automatic,"1,890,000"
Toyota,2003.0,Nigerian Used,464367.0,2400.0,Petrol,Automatic,"1,470,000"
Toyota,2006.0,Nigerian Used,312900.0,1600.0,Petrol,Automatic,"1,785,000"
Toyota,2005.0,Nigerian Used,197280.0,1800.0,Petrol,Automatic,"1,890,000"
BMW,2006.0,Nigerian Used,9157.0,2500.0,Petrol,Automatic,"2,415,000"
BMW,2008.0,Nigerian Used,182533.65556660038,3000.0,Petrol,Automatic,"2,625,000"
Lexus,2008.0,Nigerian Used,67845.0,3274.9765625,Petrol,Automatic,"1,578,000"
Toyota,2003.0,Nigerian Used,224344.0,2400.0,Petrol,Automatic,"1,275,000"
Suzuki,2008.0,Nigerian Used,86291.0,2000.0,Petrol,Automatic,"1,365,000"
Toyota,2003.0,Nigerian Used,151529.0,1800.0,Petrol,Automatic,"1,820,000"
BMW,2012.0,Nigerian Used,241521.0,2000.0,Petrol,Automatic,"5,775,000"
Honda,2010.0,Nigerian Used,93048.0,3500.0,Petrol,Automatic,"2,415,000"
Honda,2006.0,Nigerian Used,288588.0,2400.0,Petrol,Automatic,"1,560,000"
Toyota,2008.0,Nigerian Used,90719.0,1800.0,Petrol,Automatic,"2,940,000"
Volvo,2000.0,Foreign Used,335709.0,2000.0,Petrol,Automatic,"1,617,000"
Volvo,2006.0,Foreign Used,444171.0,2500.0,Petrol,Automatic,"2,625,000"
Kia,2008.0,Nigerian Used,175075.0,1600.0,Petrol,Automatic,"1,075,000"
Opel,2003.0,Foreign Used,258357.0,2200.0,Petrol,Manual,"1,575,000"
Toyota,2002.0,Nigerian Used,151278.0,2400.0,Petrol,Automatic,"1,612,000"
BMW,2006.0,Nigerian Used,291386.0,3500.0,Petrol,Automatic,"2,625,000"
BMW,2008.0,Nigerian Used,136590.0,3274.9765625,Petrol,Automatic,"8,410,000"
Volvo,2008.0,Nigerian Used,176452.0,3200.0,Petrol,Automatic,"2,600,000"
BMW,2007.0,Nigerian Used,140628.0,1600.0,Petrol,Manual,"2,100,000"
Honda,2007.0,Nigerian Used,143050.0,2400.0,Petrol,Automatic,"2,912,000"
Hyundai,2012.0,Nigerian Used,92250.0,1800.0,Petrol,Automatic,"1,890,000"
Nissan,2010.0,Nigerian Used,204318.0,2500.0,Petrol,Automatic,"1,575,000"
Volkswagen,2007.0,Foreign Used,185177.0,2500.0,Petrol,Automatic,"2,310,000"
Nissan,2004.0,Nigerian Used,395355.0,3500.0,Petrol,Automatic,"1,050,000"
BMW,2014.0,Nigerian Used,89120.0,3000.0,Petrol,Automatic,"11,550,000"
Toyota,2004.0,Nigerian Used,54348.0,2700.0,Petrol,Automatic,"1,785,000"
BMW,2007.0,Nigerian Used,166680.0,3000.0,Petrol,Automatic,"3,150,000"
Honda,2007.0,Nigerian Used,173853.0,2400.0,Petrol,Automatic,"1,716,000"
Toyota,2005.0,Nigerian Used,160932.0,1800.0,Petrol,Automatic,"1,575,000"
BMW,2013.0,Foreign Used,39882.0,4400.0,Petrol,Automatic,"15,750,000"
Honda,2012.0,Nigerian Used,148369.0,3500.0,Petrol,Automatic,"1,575,000"
Volkswagen,2008.0,Nigerian Used,200615.0,3274.9765625,Petrol,Automatic,"1,354,000"
BMW,2009.0,Nigerian Used,94039.0,35000.0,Petrol,Automatic,"2,415,000"
Honda,2007.0,Nigerian Used,355958.0,3000.0,Petrol,Automatic,"1,207,500"
Toyota,2007.0,Nigerian Used,169586.0,1800.0,Petrol,Automatic,"1,785,000"
Toyota,2002.0,Nigerian Used,149803.0,3000.0,Petrol,Automatic,"1,456,000"
Toyota,2012.0,Foreign Used,285139.0,2500.0,Petrol,Automatic,"5,460,000"
Toyota,2001.0,Nigerian Used,149024.0,3000.0,Petrol,Automatic,"1,456,000"
Mercedes-Benz,2008.0,Nigerian Used,357590.0,3000.0,Petrol,Automatic,"2,835,000"
Mercedes-Benz,2006.0,Nigerian Used,256884.0,2000.0,Petrol,Automatic,"1,575,000"
BMW,2008.0,Foreign Used,315903.0,3000.0,Petrol,Automatic,"3,465,000"
Hyundai,2006.0,Nigerian Used,242966.0,2700.0,Petrol,Automatic,"1,260,000"
Toyota,1999.0,Nigerian Used,141093.0,3000.0,Petrol,Automatic,"1,155,000"
BMW,2010.0,Foreign Used,280474.0,3000.0,Petrol,Automatic,"5,250,000"
BMW,2012.0,Foreign Used,113252.0,3000.0,Petrol,Automatic,"4,410,000"
Toyota,2002.0,Nigerian Used,345731.0,3000.0,Petrol,Automatic,"1,768,000"
Honda,2003.0,Nigerian Used,143913.0,2400.0,Petrol,Automatic,"1,352,000"
Volvo,2007.0,Nigerian Used,258928.0,3200.0,Petrol,Automatic,"2,835,000"
Hyundai,2007.0,Foreign Used,167006.0,1600.0,Petrol,Automatic,"1,575,000"
Suzuki,2008.0,Nigerian Used,109836.0,3274.9765625,Petrol,Automatic,"1,707,500"
Toyota,2008.0,Nigerian Used,168000.0,1400.0,Petrol,Manual,"1,680,000"
BMW,2006.0,Foreign Used,51220.0,3000.0,Petrol,Automatic,"2,100,000"
BMW,2016.0,Foreign Used,111617.0,2000.0,Petrol,Automatic,"14,700,000"
Mercedes-Benz,2006.0,Nigerian Used,150878.0,300.0,Petrol,Automatic,"1,664,000"
Volvo,2008.0,Nigerian Used,163549.0,3200.0,Petrol,Automatic,"2,835,000"
Toyota,2006.0,Nigerian Used,120112.0,1800.0,Petrol,Automatic,"1,680,000"
Volvo,2008.0,Foreign Used,121034.0,3200.0,Petrol,Automatic,"2,835,000"
Toyota,2007.0,Nigerian Used,86512.0,2400.0,Hybrid,Automatic,"2,100,000"
Mercedes-Benz,2008.0,Nigerian Used,128712.0,3274.9765625,Petrol,Automatic,"2,495,000"
Toyota,2003.0,Nigerian Used,201486.0,2500.0,Petrol,AMT,"1,470,000"
Hyundai,2003.0,Nigerian Used,257093.0,2400.0,Petrol,Automatic,"1,155,000"
BMW,2013.0,Nigerian Used,52877.0,2000.0,Petrol,Automatic,"10,500,000"
BMW,2008.0,Nigerian Used,241957.0,3274.9765625,Petrol,Automatic,"2,607,500"
BMW,2004.0,Foreign Used,232322.0,3000.0,Petrol,Automatic,"3,360,000"
Land Rover,2006.0,Foreign Used,333151.0,40000.0,Petrol,Automatic,"5,565,000"
Toyota,2006.0,Nigerian Used,105332.0,1800.0,Petrol,Automatic,"1,680,000"
Honda,2008.0,Nigerian Used,334446.0,2400.0,Petrol,Automatic,"1,260,000"
Volkswagen,2008.0,Nigerian Used,185469.0,3274.9765625,Petrol,Automatic,"4,490,000"
BMW,2008.0,Nigerian Used,4629.0,3000.0,Petrol,Automatic,"4,200,000"
Mercedes-Benz,2008.0,Foreign Used,169341.0,3000.0,Petrol,Automatic,"4,888,000"
Toyota,2003.0,Nigerian Used,386743.0,1800.0,Petrol,Automatic,"1,732,500"
Volkswagen,2007.0,Nigerian Used,173561.0,1600.0,Petrol,Automatic,"1,404,000"
Toyota,2014.0,Foreign Used,154881.0,2500.0,Petrol,Automatic,"5,775,000"
Volkswagen,2004.0,Nigerian Used,199282.0,4200.0,Petrol,Automatic,"1,995,000"
Mercedes-Benz,2008.0,Nigerian Used,126999.0,3274.9765625,Petrol,Automatic,"2,698,000"
BMW,2007.0,Nigerian Used,196101.0,2500.0,Petrol,Automatic,"2,205,000"
Toyota,2003.0,Foreign Used,111289.0,1800.0,Petrol,Manual,"3,045,000"
Kia,2011.0,Brand New,102387.0,1600.0,Petrol,Manual,"1,365,000"
Peugeot,2007.0,Nigerian Used,437109.0,2200.0,Petrol,Manual,"1,680,000"
Volkswagen,2012.0,Nigerian Used,90783.0,2000.0,Petrol,Automatic,"1,575,000"
Kia,2005.0,Nigerian Used,76654.0,1600.0,Petrol,Automatic,"1,365,000"
Jaguar,2000.0,Nigerian Used,156193.0,4000.0,Petrol,Automatic,"1,155,000"
Honda,2008.0,Nigerian Used,179941.0,3500.0,Petrol,Automatic,"1,785,000"
Toyota,2007.0,Nigerian Used,170928.0,2400.0,Petrol,Automatic,"1,995,000"
Lexus,2010.0,Nigerian Used,305623.0,3400.0,Petrol,Automatic,"3,120,000"
Toyota,2017.0,Nigerian Used,22772.0,1800.0,Petrol,CVT,"7,875,000"
Toyota,2008.0,Nigerian Used,230545.0,3274.9765625,Petrol,Automatic,"3,930,000"
Toyota,2004.0,Nigerian Used,178443.0,1800.0,Petrol,Automatic,"1,575,000"
Volkswagen,2006.0,Nigerian Used,264945.0,3200.0,Petrol,Automatic,"1,575,000"
Lexus,1999.0,Nigerian Used,294332.0,3000.0,Petrol,Automatic,"1,365,000"
Volkswagen,2006.0,Nigerian Used,99615.0,2500.0,Petrol,Automatic,"1,470,000"
Mercedes-Benz,2008.0,Nigerian Used,225273.0,3500.0,Petrol,Automatic,"4,680,000"
Honda,2004.0,Nigerian Used,211080.0,2400.0,Petrol,Automatic,"1,250,000"
Mercedes-Benz,2013.0,Nigerian Used,22183.0,2000.0,Petrol,Automatic,"9,450,000"
